num_steps,max_voltage_step,fracA_charge,fracA_discharge,nelements,average_voltage (V),max_delta_volume (%),capacity_grav (mAh/g),capacity_vol (mAh/cc),energy_grav (Wh/kg),energy_vol (Wh/l),stability_charge (MeV/atom),stability_discharge (MeV/atom),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
1,0.0,0.0,0.1428571428571428,4,4.044357108333334,0.1329381965670395,147.41252592564663,632.0801629518555,596.1888970847608,2556.357900070829,0.1221185661458399,0.0770135240343767,8.0,27.0,19.0,13.75,7.666666666666667,8.0,46.0,87.0,41.0,75.58333333333333,15.222222222222223,87.0,15.9994,58.933195,42.933794999999996,29.145296666666667,17.527862222222222,15.9994,54.8,2183.0,2128.2,629.3249999999999,766.0333333333334,54.8,5.0,16.0,11.0,13.083333333333334,3.888888888888889,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,153.0,87.0,89.875,31.833333333333332,66.0,1.55,3.44,1.89,2.8579166666666667,0.7761111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,7.0,7.0,1.75,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.416666666666667,0.7916666666666669,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,1.5833333333333333,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.9166666666666665,1.222222222222222,2.0,9.105,13.01,3.9049999999999994,9.745739942529168,0.8543199233722222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.1935976650862069,0.33871838372844837,0.0,12.0,229.0,217.0,78.45833333333333,88.61111111111113,12.0,-2.0,7.0,9.0,4.25666598384384
1,0.0,0.0,0.08,3,2.976786365833338,0.0096123439015252,87.84546851533102,296.9647797487892,261.4971929766791,884.000707488896,0.1009548304348069,0.0,8.0,24.0,16.0,12.521739130434783,5.504725897920605,8.0,49.0,87.0,38.0,77.17391304347827,12.249527410207936,87.0,15.9994,51.9961,35.9967,25.926700000000004,12.085408695652177,15.9994,54.8,2180.0,2125.2,800.6608695652175,908.0045368620038,54.8,6.0,16.0,10.0,13.478260869565217,3.251417769376182,16.0,2.0,4.0,2.0,2.608695652173913,0.7410207939508505,2.0,66.0,139.0,73.0,89.69565217391305,28.8468809073724,66.0,1.66,3.44,1.78,2.785217391304348,0.7971266540642723,3.44,1.0,2.0,1.0,1.7826086956521738,0.3402646502835539,2.0,0.0,4.0,4.0,2.782608695652174,1.482041587901701,4.0,0.0,5.0,5.0,1.0869565217391304,1.701323251417769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.6521739130434785,0.5746691871455575,6.0,0.0,1.0,1.0,0.21739130434782608,0.34026465028355385,0.0,0.0,4.0,4.0,1.9130434782608696,0.8317580340264649,2.0,0.0,5.0,5.0,1.0869565217391304,1.701323251417769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.217391304347826,1.482041587901701,2.0,9.105,20.44,11.335,11.529565217391305,3.0992816635160683,9.105,0.0,0.773,0.773,0.13443478260869565,0.22210964083175802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,96.56521739130434,102.94896030245748,12.0,-2.0,4.0,6.0,3.3687808196031863
1,0.0,0.1428571428571428,0.25,3,3.477482518333337,0.0051143926584615,144.3106834368161,598.1868026228365,501.83787886026425,2080.1841488186283,0.8728696416071378,1.0127583866666665,3.0,26.0,23.0,12.142857142857142,7.346938775510204,8.0,1.0,87.0,86.0,64.71428571428571,25.46938775510204,87.0,6.941,55.845,48.903999999999996,25.53995714285714,16.217481632653058,15.9994,54.8,2180.0,2125.2,666.2700000000001,759.5600000000001,54.8,1.0,16.0,15.0,11.285714285714286,5.387755102040816,16.0,2.0,4.0,2.0,2.5714285714285716,0.816326530612245,2.0,66.0,139.0,73.0,94.71428571428571,32.816326530612244,66.0,0.98,3.44,2.46,2.6042857142857145,0.9551020408163264,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,6.0,6.0,1.5714285714285714,2.2448979591836737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.571428571428571,1.306122448979592,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,1.2857142857142858,1.836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.7142857142857144,1.3061224489795917,2.0,9.105,16.5933333333,7.488333333299998,10.704761904757143,1.8282993197224486,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.30152325714285716,0.5168970122448979,0.0,12.0,229.0,217.0,105.0,106.28571428571429,12.0,-2.0,4.0,6.0,3.1304951684997055
1,0.0,0.3571428571428571,0.4,2,4.133573043333333,0.0186600541467942,104.21324305194535,311.71837428921214,430.7730522378661,1288.5106690735774,0.002055303928576,0.0364469853333337,3.0,29.0,26.0,8.285714285714286,3.7755102040816326,9.0,1.0,93.0,92.0,58.07142857142857,40.76530612244898,93.0,6.941,63.546,56.605,17.87415897142857,7.809399265306122,18.9984032,53.5,1357.77,1304.27,289.58714285714285,269.8138775510204,53.5,1.0,17.0,16.0,10.857142857142858,7.040816326530612,17.0,2.0,4.0,2.0,2.142857142857143,0.26530612244897955,2.0,57.0,132.0,75.0,87.71428571428571,35.10204081632653,57.0,0.98,3.98,3.0,2.7600000000000002,1.3942857142857144,3.98,1.0,2.0,1.0,1.5714285714285714,0.4897959183673469,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,10.0,10.0,0.7142857142857143,1.326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,5.142857142857143,2.9591836734693877,7.0,0.0,1.0,1.0,0.42857142857142855,0.48979591836734687,0.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,16.5933333333,6.885833333299999,12.264047619035713,3.092346938760204,9.7075,0.0,1.97,1.97,1.1257142857142857,0.9648979591836735,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,106.42857142857143,104.48979591836735,15.0,-1.0,3.0,4.0,1.7045997704324878
1,0.0,0.0,0.0714285714285714,3,3.367874135833323,0.0244378903094446,35.90751681432489,234.4356244689565,120.93199716096495,789.5496761669323,0.0862459880288462,0.0688002896964334,8.0,57.0,49.0,24.46153846153846,20.260355029585796,8.0,13.0,87.0,74.0,61.76923076923077,31.053254437869825,87.0,15.9994,138.90547,122.90607000000001,56.88169846153846,50.476167100591724,15.9994,54.8,1811.0,1756.2,540.1076923076923,597.301775147929,54.8,3.0,16.0,13.0,11.384615384615385,5.680473372781065,16.0,2.0,6.0,4.0,3.3846153846153846,1.7041420118343196,2.0,66.0,207.0,141.0,114.46153846153847,59.64497041420119,66.0,1.1,3.44,2.34,2.5961538461538463,1.0385798816568046,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4615384615384617,1.893491124260355,4.0,0.0,6.0,6.0,0.7692307692307693,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.230769230769231,1.3727810650887575,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2307692307692308,0.9467455621301775,2.0,0.0,9.0,9.0,3.076923076923077,3.7869822485207103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.3076923076923075,2.887573964497041,2.0,9.105,36.8975,27.7925,17.78153846153846,11.763668639053254,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.16235867692307693,0.2997390958579882,0.0,12.0,229.0,217.0,84.6923076923077,89.46745562130178,12.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.1,3,2.654171328333338,0.0110306344360919,101.61560507019398,439.95483240841423,269.7052254885526,1167.715501940112,0.0942641394444443,0.1763254573333261,8.0,27.0,19.0,13.444444444444445,7.25925925925926,8.0,46.0,87.0,41.0,74.66666666666667,16.444444444444443,87.0,15.9994,58.933195,42.933794999999996,28.534732777777776,16.713777037037037,15.9994,54.8,2183.0,2128.2,718.088888888889,884.3851851851853,54.8,5.0,16.0,11.0,12.777777777777779,4.296296296296296,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,153.0,87.0,92.0,34.666666666666664,66.0,1.63,3.44,1.81,2.8644444444444446,0.7674074074074073,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,7.0,7.0,1.4444444444444444,1.9259259259259258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.111111111111111,0.641975308641975,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,7.0,7.0,1.8888888888888888,2.518518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.2222222222222223,1.6790123456790123,2.0,9.105,13.01,3.9049999999999994,10.099444444444446,1.325925925925926,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.17205235555555556,0.30587085432098765,0.0,12.0,229.0,217.0,80.44444444444444,91.25925925925925,12.0,-2.0,5.0,7.0,4.189272013130682
1,0.0,0.0,0.1428571428571428,4,3.652500228333335,0.0873940422066066,122.77454751886071,567.526781466401,448.4340628461607,2072.8916988913124,0.0881329791145786,0.0732687908035565,8.0,52.0,44.0,16.041666666666668,10.722222222222223,8.0,43.0,90.0,47.0,78.875,12.6875,87.0,15.9994,127.6,111.6006,35.22622500000001,25.63576666666667,15.9994,54.8,1941.0,1886.2,509.10124999999994,605.735,54.8,4.0,16.0,12.0,13.875,3.1875,16.0,2.0,5.0,3.0,2.75,1.0,2.0,66.0,160.0,94.0,92.0,34.666666666666664,66.0,1.54,3.44,1.9,2.8983333333333334,0.7222222222222222,3.44,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,10.0,10.0,2.3333333333333335,3.194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,7.208333333333333,2.413194444444444,6.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,8.0,8.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.625,1.34375,2.0,9.105,34.7633333333,25.658333333299996,12.436944444441666,4.7843287036993045,9.105,0.0,0.464,0.464,0.03866666666666667,0.07088888888888889,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.8166666666625e-06,4.9291666666593755e-06,0.0,12.0,225.0,213.0,73.04166666666667,81.3888888888889,12.0,-2.0,6.0,8.0,4.046092056188578
1,0.0,0.1428571428571428,0.25,3,3.7042000433333344,0.0214413666781518,142.74763272586597,599.6085019722663,528.7657873288837,2221.0698389887043,0.197311209323308,0.0664669619642861,3.0,27.0,24.0,12.142857142857142,7.346938775510204,8.0,1.0,87.0,86.0,64.71428571428571,25.46938775510204,87.0,6.941,58.933195,51.992194999999995,25.830470714285717,16.632501020408164,15.9994,54.8,2183.0,2128.2,660.5557142857143,751.3967346938776,54.8,1.0,16.0,15.0,11.285714285714286,5.387755102040816,16.0,2.0,4.0,2.0,2.5714285714285716,0.816326530612245,2.0,66.0,153.0,87.0,95.85714285714286,34.12244897959184,66.0,0.98,3.44,2.46,2.607142857142857,0.9518367346938775,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,7.0,7.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.571428571428571,1.469387755102041,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,7.0,7.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.7142857142857144,1.3061224489795917,2.0,9.105,16.5933333333,7.488333333299998,10.89547619047143,2.2321088435306122,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,229.0,217.0,100.0,100.57142857142857,12.0,-2.0,5.0,7.0,3.276176633414831
1,0.0,0.0,0.0769230769230769,3,-0.0168069666666734,0.0127502053152177,41.50448983357851,243.1508693780981,-0.6975645771502421,-4.08662855661037,0.0820237766666664,0.1841894249038471,8.0,66.0,58.0,23.166666666666668,20.22222222222222,8.0,31.0,87.0,56.0,71.0,21.333333333333332,87.0,15.9994,162.5,146.5006,53.23399666666666,49.64612888888888,15.9994,54.8,2750.0,2695.2,775.6999999999999,961.2000000000002,54.8,3.0,16.0,13.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.1666666666666665,1.5555555555555554,2.0,66.0,192.0,126.0,103.33333333333333,49.77777777777777,66.0,1.22,3.44,2.2199999999999998,2.763333333333333,0.9022222222222221,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,5.0,12.0,7.0,6.833333333333333,1.722222222222222,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,2.0,7.0,5.0,3.1666666666666665,1.5555555555555554,2.0,9.105,31.24,22.134999999999998,14.306666666666667,6.935555555555555,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,78.5,88.66666666666667,12.0,-2.0,5.0,7.0,4.0824829046386295
1,0.0,0.0,0.08,3,3.9569628683333393,0.0155557832745163,80.25049089435993,314.65047015758176,317.548212634505,1245.0602269171786,0.1152254237499965,0.0752775017999951,8.0,29.0,21.0,13.608695652173912,6.827977315689981,8.0,64.0,87.0,23.0,80.43478260869566,7.992438563327031,87.0,15.9994,63.546,47.5466,28.437547826086956,15.264544423440453,15.9994,54.8,1687.0,1632.2,621.9152173913044,690.401134215501,54.8,11.0,16.0,5.0,14.565217391304348,1.7466918714555768,16.0,2.0,4.0,2.0,2.608695652173913,0.7410207939508505,2.0,66.0,132.0,66.0,88.17391304347827,26.994328922495278,66.0,1.9,3.44,1.54,2.837391304347826,0.7336105860113422,3.44,1.0,2.0,1.0,1.7826086956521738,0.3402646502835539,2.0,0.0,4.0,4.0,2.782608695652174,1.482041587901701,4.0,0.0,10.0,10.0,2.1739130434782608,3.402646502835538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.739130434782608,1.8525519848771264,6.0,0.0,1.0,1.0,0.21739130434782608,0.34026465028355385,0.0,0.0,4.0,4.0,1.9130434782608696,0.8317580340264649,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.130434782608696,0.6502835538752364,2.0,9.105,20.44,11.335,11.503478260869567,3.1083553875236305,9.105,0.0,0.773,0.773,0.13443478260869565,0.22210964083175802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,95.69565217391305,101.89035916824196,12.0,-2.0,4.0,6.0,3.3687808196031863
1,0.0,0.0,0.1428571428571428,3,4.186523248333335,0.0483675845230942,145.02248526673344,690.7520940006278,607.140006100258,2891.849700368561,0.0923863533333344,0.0430265769464321,8.0,27.0,19.0,14.0,8.0,8.0,46.0,87.0,41.0,76.33333333333333,14.222222222222223,87.0,15.9994,58.933195,42.933794999999996,29.644690416666663,18.193720555555554,15.9994,54.8,2183.0,2128.2,660.4499999999999,807.5333333333334,54.8,5.0,16.0,11.0,13.333333333333334,3.5555555555555554,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,153.0,87.0,88.25,29.666666666666668,66.0,1.63,3.44,1.81,2.8991666666666664,0.7211111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,7.0,7.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.666666666666667,1.1666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.6666666666666665,0.8888888888888888,2.0,9.105,13.01,3.9049999999999994,9.715416666666668,0.8138888888888888,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,12.0,229.0,217.0,75.58333333333333,84.77777777777777,12.0,-2.0,5.0,7.0,3.986463582160496
1,0.0,0.0,0.1818181818181818,3,3.3971162933333305,0.0854269775673122,192.12771446642287,760.027976416911,652.680189214779,2581.9034220750486,0.0629966096180547,0.1044372839393954,8.0,29.0,21.0,13.88888888888889,7.851851851851852,8.0,52.0,87.0,35.0,76.0,14.666666666666666,87.0,15.9994,63.546,47.5466,29.457168055555556,17.94369074074074,15.9994,54.8,1519.0,1464.2,533.9094444444445,638.8125925925926,54.8,7.0,16.0,9.0,13.222222222222221,3.703703703703704,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,139.0,73.0,89.94444444444444,31.925925925925924,66.0,1.55,3.44,1.89,2.8294444444444444,0.8140740740740741,3.44,1.0,2.0,1.0,1.9444444444444444,0.1049382716049383,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,10.0,10.0,1.9444444444444444,2.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,6.555555555555555,0.7407407407407407,6.0,0.0,1.0,1.0,0.05555555555555555,0.10493827160493827,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,5.0,5.0,1.3888888888888888,2.006172839506173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.7777777777777777,1.2345679012345678,2.0,9.105,11.07,1.9649999999999999,9.598218390805556,0.6576245210740739,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,8.614463601527776e-05,0.00012443114091095677,0.0,12.0,225.0,213.0,80.77777777777777,91.7037037037037,12.0,-2.0,7.0,9.0,4.292263902856476
1,0.0,0.0,0.0666666666666666,5,0.6175924833333303,0.0177829901690262,78.44327594028191,248.14919851397264,48.44597758876038,153.2550797474199,3.3484032667658568,3.374990039209882,8.0,26.0,18.0,11.5,4.714285714285714,8.0,46.0,93.0,47.0,82.07142857142857,9.020408163265307,87.0,15.9994,55.845,39.8456,23.909002171428572,10.44257361632653,15.9994,53.5,2183.0,2129.5,369.57142857142856,464.97959183673464,54.8,5.0,17.0,12.0,14.642857142857142,2.3265306122448983,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,57.0,153.0,96.0,81.5,24.714285714285715,66.0,1.63,3.98,2.35,3.0942857142857143,0.6481632653061224,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.4285714285714284,1.1020408163265307,4.0,0.0,6.0,6.0,0.6428571428571429,1.1020408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.071428571428571,0.5408163265306121,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,0.6938775510204083,2.0,0.0,7.0,7.0,0.7857142857142857,1.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5,1.0,2.0,9.105,22.5702380952,13.4652380952,11.509676870742856,3.3744922254530607,9.105,0.0,1.97,1.97,0.5135714285714286,0.7336734693877551,0.0,0.0,2.1106628,2.1106628,0.15076162857142858,0.2799858816326531,0.0,2.0,229.0,227.0,42.0,53.42857142857143,12.0,-2.0,5.0,7.0,3.6798075502065837
1,0.0,0.0,0.125,4,6.838748730833328,0.0083450278209482,151.6300252783149,408.11864253097343,1036.9596429283013,2791.0208486381152,0.3788256203372881,0.0330756954687503,8.0,26.0,18.0,11.714285714285714,5.020408163265307,8.0,55.0,93.0,38.0,82.71428571428571,7.91836734693878,87.0,15.9994,55.845,39.8456,24.259252171428574,10.942930759183676,15.9994,53.5,1811.0,1757.5,343.0,419.42857142857144,54.8,8.0,17.0,9.0,14.857142857142858,1.9591836734693875,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,57.0,132.0,75.0,80.0,22.571428571428573,66.0,1.83,3.98,2.15,3.108571428571429,0.6277551020408162,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.4285714285714284,1.1020408163265307,4.0,0.0,6.0,6.0,0.8571428571428571,1.469387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.285714285714286,0.6938775510204082,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,0.6938775510204083,2.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.6938775510204082,2.0,9.105,22.5702380952,13.4652380952,11.346819727885714,3.2066909620897954,9.105,0.0,1.97,1.97,0.5135714285714286,0.7336734693877551,0.0,0.0,2.1106628,2.1106628,0.30152325714285716,0.516897012244898,0.0,2.0,229.0,227.0,42.0,53.42857142857143,12.0,0.0,0.0,0.0,0.0
3,2.108276634999981,0.0,0.1578947368421052,5,3.2161579599999985,0.0765927715302141,231.23462838033453,699.03098117744,743.6870906930544,2248.194054400433,0.0457565096874992,0.0696226604095358,1.0,24.0,23.0,9.9375,4.65625,8.0,46.0,92.0,46.0,82.1875,8.671875,87.0,1.00794,51.9961,50.98816,20.430937750000002,10.395171625000001,15.9994,14.01,2183.0,2168.99,348.35125000000005,458.28718749999996,54.8,1.0,16.0,15.0,12.6875,4.71875,16.0,1.0,4.0,3.0,2.25,0.625,2.0,31.0,153.0,122.0,76.75,24.875,66.0,1.63,3.44,1.81,2.904375,0.6695312499999999,3.44,1.0,2.0,1.0,1.8125,0.3046875,2.0,0.0,4.0,4.0,2.875,1.4375,4.0,0.0,5.0,5.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.1875,1.1171875,6.0,0.0,1.0,1.0,0.1875,0.3046875,0.0,0.0,3.0,3.0,1.625,0.8125,2.0,0.0,7.0,7.0,0.75,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5625,1.09375,2.0,6.615,22.5702380952,15.9552380952,10.8512797619,3.24191964285,9.105,0.0,7.853,7.853,1.18475,1.777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,60.625,75.4375,12.0,-2.0,5.0,7.0,3.7159412237119938
